2023-11-15 16:41:57.836 [info] Extension host with pid 5795 started
2023-11-15 16:41:57.836 [error] Error: EEXIST: file already exists, open '/var/www/clients/client2/web2/web/sistema/adsgrupo06/.vscode-server/data/User/workspaceStorage/63b1dc912db3465c09ba8bb5b14e2e86/vscode.lock'
2023-11-15 16:41:57.850 [info] Lock '/var/www/clients/client2/web2/web/sistema/adsgrupo06/.vscode-server/data/User/workspaceStorage/63b1dc912db3465c09ba8bb5b14e2e86/vscode.lock': Could not acquire lock, checking if the file is stale.
2023-11-15 16:41:57.922 [info] Lock '/var/www/clients/client2/web2/web/sistema/adsgrupo06/.vscode-server/data/User/workspaceStorage/63b1dc912db3465c09ba8bb5b14e2e86/vscode.lock': The lock does not look stale, elapsed: 67 ms, giving up.
2023-11-15 16:41:57.968 [info] Lock '/var/www/clients/client2/web2/web/sistema/adsgrupo06/.vscode-server/data/User/workspaceStorage/63b1dc912db3465c09ba8bb5b14e2e86-1/vscode.lock': Lock acquired.
2023-11-15 16:41:58.124 [info] ExtensionService#_doActivateExtension vscode.php-language-features, startup: false, activationEvent: 'onLanguage:php'
2023-11-15 16:41:58.130 [info] ExtensionService#_doActivateExtension bmewburn.vscode-intelephense-client, startup: false, activationEvent: 'onLanguage:php'
2023-11-15 16:41:58.134 [info] ExtensionService#_doActivateExtension small.php-ci, startup: false, activationEvent: 'onLanguage:php'
2023-11-15 16:41:58.138 [info] ExtensionService#_doActivateExtension vscode.emmet, startup: false, activationEvent: 'onLanguage'
2023-11-15 16:41:59.141 [info] ExtensionService#_doActivateExtension vscode.git-base, startup: true, activationEvent: '*', root cause: vscode.git
2023-11-15 16:42:00.384 [info] ExtensionService#_doActivateExtension vscode.git, startup: true, activationEvent: '*'
2023-11-15 16:42:00.388 [info] ExtensionService#_doActivateExtension vscode.github, startup: true, activationEvent: '*'
2023-11-15 16:42:01.896 [info] Eager extensions activated
2023-11-15 16:42:01.899 [info] ExtensionService#_doActivateExtension vscode.debug-auto-launch, startup: false, activationEvent: 'onStartupFinished'
2023-11-15 16:42:01.900 [info] ExtensionService#_doActivateExtension vscode.merge-conflict, startup: false, activationEvent: 'onStartupFinished'
2023-11-15 16:42:04.417 [warning] [Decorations] CAPPING events from decorations provider vscode.git 1404
2023-11-15 16:42:05.617 [warning] [Decorations] CAPPING events from decorations provider vscode.git 1405
2023-11-15 16:42:09.675 [warning] [Decorations] CAPPING events from decorations provider vscode.git 1405
2023-11-15 16:42:16.609 [warning] [Decorations] CAPPING events from decorations provider vscode.git 1405
2023-11-15 16:42:22.301 [warning] [Decorations] CAPPING events from decorations provider vscode.git 1405
2023-11-15 16:42:27.917 [warning] [Decorations] CAPPING events from decorations provider vscode.git 1405
2023-11-15 16:42:33.671 [warning] [Decorations] CAPPING events from decorations provider vscode.git 1413
2023-11-15 16:42:39.087 [warning] [Decorations] CAPPING events from decorations provider vscode.git 1413
2023-11-15 16:42:44.265 [warning] [Decorations] CAPPING events from decorations provider vscode.git 1413
2023-11-15 16:42:49.621 [warning] [Decorations] CAPPING events from decorations provider vscode.git 1413
2023-11-15 16:43:26.226 [warning] [Decorations] CAPPING events from decorations provider vscode.git 1418
2023-11-15 16:43:31.686 [warning] [Decorations] CAPPING events from decorations provider vscode.git 1417
2023-11-15 16:44:27.342 [info] Extension host terminating: received terminate message from renderer
2023-11-15 16:44:27.371 [info] Lock '/var/www/clients/client2/web2/web/sistema/adsgrupo06/.vscode-server/data/User/workspaceStorage/63b1dc912db3465c09ba8bb5b14e2e86-1/vscode.lock': Marking the lockfile as scheduled to be released in 6000 ms.
2023-11-15 16:44:27.833 [error] An error occurred when deactivating the subscriptions for extension 'bmewburn.vscode-intelephense-client':
2023-11-15 16:44:27.848 [error] TypeError: Cannot read private member #e from an object whose class did not declare it
	at Object.dispose (/var/www/clients/client2/web2/web/sistema/adsgrupo06/.vscode-server/bin/1a5daa3a0231a0fbba4f14db7ec463cf99d7768e/out/vs/workbench/api/node/extensionHostProcess.js:121:3645)
	at d.fire (/var/www/clients/client2/web2/web/sistema/adsgrupo06/.vscode-server/bin/1a5daa3a0231a0fbba4f14db7ec463cf99d7768e/out/vs/workbench/api/node/extensionHostProcess.js:96:14047)
	at s.z (/var/www/clients/client2/web2/web/sistema/adsgrupo06/.vscode-server/bin/1a5daa3a0231a0fbba4f14db7ec463cf99d7768e/out/vs/workbench/api/node/extensionHostProcess.js:96:17112)
	at h.value (/var/www/clients/client2/web2/web/sistema/adsgrupo06/.vscode-server/bin/1a5daa3a0231a0fbba4f14db7ec463cf99d7768e/out/vs/workbench/api/node/extensionHostProcess.js:96:15564)
	at c.y (/var/www/clients/client2/web2/web/sistema/adsgrupo06/.vscode-server/bin/1a5daa3a0231a0fbba4f14db7ec463cf99d7768e/out/vs/workbench/api/node/extensionHostProcess.js:80:1902)
	at c.fire (/var/www/clients/client2/web2/web/sistema/adsgrupo06/.vscode-server/bin/1a5daa3a0231a0fbba4f14db7ec463cf99d7768e/out/vs/workbench/api/node/extensionHostProcess.js:80:2119)
	at h.acceptChunk (/var/www/clients/client2/web2/web/sistema/adsgrupo06/.vscode-server/bin/1a5daa3a0231a0fbba4f14db7ec463cf99d7768e/out/vs/workbench/api/node/extensionHostProcess.js:96:11821)
	at h.value (/var/www/clients/client2/web2/web/sistema/adsgrupo06/.vscode-server/bin/1a5daa3a0231a0fbba4f14db7ec463cf99d7768e/out/vs/workbench/api/node/extensionHostProcess.js:96:11108)
	at c.y (/var/www/clients/client2/web2/web/sistema/adsgrupo06/.vscode-server/bin/1a5daa3a0231a0fbba4f14db7ec463cf99d7768e/out/vs/workbench/api/node/extensionHostProcess.js:80:1902)
	at c.fire (/var/www/clients/client2/web2/web/sistema/adsgrupo06/.vscode-server/bin/1a5daa3a0231a0fbba4f14db7ec463cf99d7768e/out/vs/workbench/api/node/extensionHostProcess.js:80:2119)
	at c.z (/var/www/clients/client2/web2/web/sistema/adsgrupo06/.vscode-server/bin/1a5daa3a0231a0fbba4f14db7ec463cf99d7768e/out/vs/workbench/api/node/extensionHostProcess.js:150:19388) setContext undefined
2023-11-15 16:44:27.962 [info] Extension host with pid 5795 exiting with code 0
